time,app,node,postgres,installer,titoli
17:45:55.619,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:45:56.037,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:45:56.456,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:45:56.882,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:45:57.308,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:45:57.734,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:45:58.168,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:45:58.594,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:45:59.018,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:45:59.427,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:45:59.842,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:00.251,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:00.675,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:01.094,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:01.499,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:01.934,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:02.345,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:02.766,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:03.185,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:03.610,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:04.013,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:04.441,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:04.858,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:05.263,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:05.684,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:06.099,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:06.517,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:06.935,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:07.362,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:07.764,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:08.187,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:08.606,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:09.026,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:09.457,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:09.876,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:10.294,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:10.732,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:11.145,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:11.567,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:11.989,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:12.400,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:12.813,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:13.246,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:13.672,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:14.092,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:14.523,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:14.923,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:15.352,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:15.784,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:16.196,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:16.621,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:17.039,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:17.469,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:17.900,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:18.330,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:18.750,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:19.168,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:19.586,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:20.012,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:20.418,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:20.838,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:21.250,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:21.679,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:22.102,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:22.504,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:22.933,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:23.348,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:23.754,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:24.176,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:24.592,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:25.021,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:25.423,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:25.846,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:26.264,0,2,16,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:26.690,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:27.120,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:27.546,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:27.972,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:28.393,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:28.809,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:29.236,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:29.658,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:30.079,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:30.497,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:30.924,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:31.335,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:31.755,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:32.175,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:32.577,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:32.991,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:33.417,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:33.833,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:34.236,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:34.657,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:35.079,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:35.480,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:35.892,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:36.327,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:36.754,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:37.178,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:37.593,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:38.018,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:38.435,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:38.862,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:39.272,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:39.699,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:40.117,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:40.536,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:40.949,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:41.368,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:41.775,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:42.187,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:42.615,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:43.042,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:43.474,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:43.894,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:44.325,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:44.741,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:45.160,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:45.583,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:46.009,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:46.427,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:46.841,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:47.256,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:47.682,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:48.093,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:48.523,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:48.936,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:49.357,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:49.782,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:50.195,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:50.624,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:51.048,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:51.470,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:51.905,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:52.318,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:52.721,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:53.141,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:53.565,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:53.993,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:54.409,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:54.831,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:55.252,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:55.665,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:56.099,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:56.517,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:56.933,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:57.359,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:57.791,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:58.210,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:58.616,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:46:59.016,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:59.425,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:46:59.842,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:00.278,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:00.687,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:01.115,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:01.517,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:01.923,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:02.344,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:02.767,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:03.201,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:03.624,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:04.050,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:04.480,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:04.887,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:05.298,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:05.721,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:06.140,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:06.576,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:06.994,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:07.412,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:07.827,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:08.251,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:08.669,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:09.083,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:09.509,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:09.936,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:10.362,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:10.781,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:11.203,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:11.631,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:12.051,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:12.462,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:12.880,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:13.309,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:13.739,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:14.161,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:14.588,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:14.991,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:15.414,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:15.845,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:16.269,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:16.693,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:17.123,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:17.533,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:17.971,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:18.392,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:18.818,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:19.232,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:19.648,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:20.067,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:20.489,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:20.909,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:21.342,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:21.762,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:22.177,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:22.603,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:23.005,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:23.426,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:23.854,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:24.281,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:24.695,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:25.128,0,3,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:25.555,0,3,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:25.969,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠂ Controllare stato progetto Tako e continuare sviluppo"
17:47:26.387,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
17:47:26.801,0,2,15,1,"Tako Setup  | Esperienza input di Windows | ⠐ Controllare stato progetto Tako e continuare sviluppo"
